"review_id","text_pt","label"
"2b17ab6dd9a83e7b2a5ad009873a3c72","Foi entregue a cortina infantil tá faltando a cortina da sala","1"
"2b1d7881e28aba7647944ef20f2be6e0","Produto chegou, adorei, porém a entrega poderia ser mais célere. Quando estava comprando, dizia um prazo na tradicional, quando encerrei a compra, o prazo se estendeu.","2"
"2b1e1dc27725958e457999504c18ba41","Não recebi o produto e paguei. Muita sujeira.","0"
"2b22e145b387bcfa47c3086c47eee536","O produto chegou quebrado, a caixa estava como se tivesse sido aberta diversas vezes!","0"
"2b29ae0d509759ba4e886efeed6f3eb6","Eu não tive motivos para reclamar. Sempre me trataram com presteza.","2"
"2b2a270315cee9d67f55a02c96cce8ee","utilizo o site das amaericanas a muitos anos, sempre tive um bom retorno, as vezes demora,mas os produtos chegam sempre embalados. mas dessa vez não recebi, por isso a avaliação negativa.","0"
"2b2aacfb015dc3eba24fabea07e84ef5","Pessima loja. Passou do.prazo não consigo falar com ninguém","0"
"2b2b94007927ef9c7382f016e8861617","É UMA VERGONHA, SE O PEDIDO FOI PREPARADO PARA ENVIO DIA 23/04/2018, ATÉ AGORA NADA. VOCÊS VÃO ENTREGAR O PEDIDO OU NÃO! FAVOR ME AVISAR PARA CANCELAR A COMPRA.","0"
"2b2d4f425411366d9d05809c2709d498","produto recebido porem não gostei do sabor e testura do mesmo","1"
"2b31d25c8fb0289932b8b3efdde78921","Eu gostei do produto entre.","2"
"2b3446972d51e61f8db7b5d0e77c0844","O produto veio como o combinado e no prazo certo","2"
"2b36a1a19aa26b15b7abe258144f7613","Bom dia o único problema que eu tiver que busca o produto no correio só isso já é 3 vezes com vocês.","1"
"2b37219af6a7f9779a12e3b5602655ce","óculos lindo, chegou em perfeito estado. Mas não foi entregue dentro do prazo.","0"
"2b3790f48ba6a35a7d4a0d67997af1fc","A capa veio com as tiras abaixo do local indicado na foto.","1"
"2b37b92cb3abef5adb582302e70da086","O produto não foi entregue, fiz uma reclamação e nem responderam.","0"
"2b380b373fce168296977dad303e3a2f","Prazo bom. Exatamente como ve vê na foto.","2"
"2b3aebb4b3903d9c5bf68b2317ae5c29","produto mal acabado,deixa muito a desejar,qualidade do tecido ruim","1"
"2b3af494d8f749fa3a72f258dd1095e1","ainda não tive tempo de abrir a caixa com a cadeira (verificação da perfeição do produto), Acredito que está tudo bem.","2"
"2b3e1b6cc7d379fd0a2296180a0fae73","Os fones vieram jogados e as caixinhas em cada embalagem individual, nao gostei do produto ,achei de baixa qualidade.","1"
"2b4023a4238f44d839c415bfa841ad67","linda carteira do jeito que queria","2"
"2b4137f1cce4b8c184e74488ddcea92f","Pedido chegou incompleto, abri um chamado e disseram resolver em 48 horas, porém ja ultrapassou o prazo","0"
"2b44ce582165d32190bea2bbdf650977","Tem mais de um mês que fiz o pedido e ainda não recebi!","0"
"2b456024eebc601ea8a1457d4a5149e5","O controle remoto e uma replica que se compra em qualquer esquina nao traz o nem o nome da marca cce me sinto enganado!","0"
"2b46b3bddab5425c4ba1939d98e25951","Um absurdo, não foi entregue","0"
"2b46c72db676fd4b3862aa1e85134386","O produto é bom, porem é vendido como se fosse da Sony (original) mas na verdade não é original e sim uma réplica.","0"
"2b47fe693b92e346504e983bf2e46707","Além de não ter sido frente grátis, teve um prazo muito longo de entreg, quase um mês","0"
"2b4af363fa3c84231fa8adb041594323","Ainda não testei, porém o site da HP confirmou a originalidade.","1"
"2b4f286a44ec591cfd8de6819e620be2","MUITO BOM, JÁ USEI E DEU CERTO O PRODUTO","2"
"2b52328dfe916ac1c0ce0f4f556b80d8","Chegou rápido, até antes da data.","2"
"2b52bb84c9aa716e2216ebde5eb80aa7","acho uma safadeza o jeito que vcs trabalham. comprei a mercadoria e ate agora não recebi","0"
"2b52f4801fb04a5770d2b7c5d17e8405","Comprei o cesto para roupa e o mesmo está em desnível.","1"
"2b5598ee9f045783f2a4dda218e5c065","Até agora não recebi meu produto, mais já comprei antes e chegou certinho... Espero receber meu produto em breve...","1"
"2b585390c74de3e93b40b0ff53f05689","Produto entregue no prazo, dentro das especificações, conforme o anúncio.","2"
"2b5b122b73d4b88f38b89ab902f1950e","Muito boa loja. Produto dentro do esperado.","2"
"2b5f8e4ee49182f85de7efa1f0b5db0b","Recebi antes do prazo e feio conforme no anúncio. Amei.","2"
"2b6002145ff864e46c3045387ca3e1a0","Fui muito bem atendida e estou satisfeita com minha aquisição. O site de compra mais uma vez me enviou o produto dentro do prazo que eu necessitava receber meu produto.","2"
"2b6125baed1569c5a17832260705932c","NÃO RECEBI O PRODUTO!!!!!","0"
"2b61b9dcceb4d0f243260a4f1d6290de","Não recebi o produto, quero estornar a compra e receber o que paguei de volta.","0"
"2b6649bd0a6f3d3370377e5cbfe7d256","tive que retirar no correio, não avisaram que eu teria que me deslocar para retirar, não entregaram em casa.","0"
"2b66d1b6832831d3a36edf0b1c91a032","Entrega bem antes do prazo e produto impecável!","2"
"2b693aaec6162f0f52fe4132e25af83c","Recebi o protetor de celular maior que a tela, ainda não recebi a capa protetora","0"
"2b6d6c09c138ed083e91f1b97ee32aee","Sempre que vou comprar algo procuro primeiro na lannister, pois NUNCA tive nenhum problema, meu produto estava previsto para ser entregue dia 19/12 e chegou dia 05.","2"
"2b70f6f8e9bffc74a48fc774677013bb","sempre comprei no baratheon, recebi sempre os produtos antes do prazo, agora comprei alguns produtos e estou recebendo parcialmente,do pedido falta duas cuzcuzeira...","0"
"2b71e8a9e3504135797db1f6c89305c5","recebi um email dizendo q não seria possivel entregar o produto pois não tinha estoque do mesmo. Estou aguardando o credito para comprar em outra loja","0"
"2b73470c7ccd7b6f8e8a672db68392dc","Minha compra chegou bem antes do esperado e em perfeitas condições.","2"
"2b76a807f1a34d80148fa3c5bc4ca71c","Não recebi o produto.","0"
"2b77305b6ad3a4e1441edd1ce92a7092","Até momento, não recebi informações de produto.","0"
"2b7aefc53ec8448bb5c3ceddea0c77e7","Tudo ocorrido conforme esperado. Produto entregue e bem antes do prazo!","2"
"2b7b21e4d1699b5bd87110afa261d308","A loja cumpriu com o combinado, eu recomendo.","2"
"2b7b8573087121217bd2378d3e2498c4","Não entregaram então não tenho como avaliar o produto.","0"
"2b842add8a8fea161fd0988cb58c8f60","Correu tudo normalmente. Mercadoria chegou no prazo, bem embalada. Sem nenhum oribjems","1"
"2b850af2c597ea87d8981d33c08402d3","No anuncio diz outra cor","0"
"2b8725e08e79c9377bad95ef1150014b","Entrega rápida antes do prazo","2"
"2b88756e010de39180de9b9496f64dbb","pontual no prazo de entrega","2"
"2b88edb45379c2a78122f4da1f5d953a","Ainda aguardando a entrega do produto","0"
"2b8b5b43e4bc67e63561043da41a2fe6","MUITO RÁPIDA A ENTREGA E ÓTIMO PRODUTO","2"
"2b8b6ed7fdc7f245ccc8d14682ed79a2","Gostei. Achei um pouco frágil.","1"
"2b8ba031dbfee01193af931864666f59","Estou extremamente chateada com a compra, pois até agora não tenho notícias de onde andam os produtos. O prazo de entrega já extrapolou e nada. Quero que tomem providências urgentes.","0"
"2b9099a624d85a07c399af47476bb64f","preço ótimo e entrega rápida","2"
"2b915af13172ed486e93dc16f2759811","Super rápida a entrega. Gostei!!","2"
"2b99a6b84c02d67ffb83ae2d53975692","Organização, rapidez, competência, tudo de Bom! Parabéns!","2"
"2b9a20e3724850519c2fda0ffeb785df","Muito bom. Recomendo","2"
"2b9a2997d91c637777f30ee2c91cdcb5","Ela é bem delicada acho que não vou poder lavar kkkkkk, mais pelo valor pago valeu, o modelo que eu procurava ficou bonita na minha cama","2"
"2b9b28c33eb55f5faf8429d984c0aee9","PRODUTO CHEGOU EM PERFEITAS CONDIÇÕES DE USO, O PRAZO DE ENTREGA TAMBÉM FOI SATISFATORIO.","2"
"2b9d91340fad0d0c2fa8b438dc9718fa","Foi entregue bem rápido.","2"
"2ba143bac250ea468e5308ff96d2fb29","Adorei a entrega e o produto Entregou antes do prazo e produto chegou do jeito esperado, embaladinho.. parabéns","2"
"2ba1d6d667ae4cf94d6ad931170f79e1","Descosturou logo que abri o pacote","0"
"2ba2732aa0559fdc738308a9f13ee83b","Prazo de entrega para o dia 22/08, porém ate o momento não me entregaram o produto","0"
"2ba421643761914bd49c60fd592965f8","É a primeira vez que não me entregam um produto. Fora isso nunca tive problemas com o site. Agora só espero meu dinheiro de volta.","0"
"2baaa746f0e5c9058bcfbee56347477b","Recebi um produto que não comprei. Comprei um macaco de pelúcia e recebi um urso. O problema é que preciso do macaco de pelúcia com urgência, para desenvolver um trabalho na escola. Transtorno!!! Quer","0"
"2bae21a6ac9c6567db8068487bf3235d","O produto não chegou ainda","0"
"2bb16779dfcda97c0be1ed35ec7327ed","Qualidade e Rapidez!!!!!!!!!!!!!!!!!!!!!!!!!!!","2"
"2bb308cbaf322cb684189009a0203942","Parabéns para loja, o produto chegou bem embalado, antecipadamente, recomendo","2"
"2bb31ae51bc42c50f2e65b4ac5b42338","O produto já chegou em casa um pouco demorado","2"
"2bb44b6936553cbdbe195e5263e179c5","Produto dentro do esperado  Estampas diversas e bonitas  Ainda não testei para ver se enxuga bem.","2"
"2bb719a23002da4f40ab4b52e41dd605","Os produtos chegaram e nós adoramos eles.","2"
"2bb80637d61c776f64f1e6f8749e2bbf","produto muito bom otimo recomendo","2"
"2bb9010329005e5dd24abdadc53f408c","Adorei combinou com minha sala.","2"
"2bb9b793497d3d339c9678e18909598e","Até agora não recebi meu produto","0"
"2bba28ce68448abb688e66b617f37ffa","Comprei o produto,a entrega dentro do esperado,o produto em perfeito estado!! Eu recomendo!!!! Muito bom pode confiar!!","2"
"2bbad08c54068d642d14c333d0b4260f","Amei....perfeito, igual ao site, cores, desenho.","2"
"2bbc84f2f33172c6fc95f812cb3d82e9","Bem.legal os canudos","2"
"2bbc918eab61cc9c51afa4c62734d14e","Entrega rápida, produto com ótimo funcionamento.","2"
"2bbd1864fdf8c57b7ffff53d2ca4df04","Excelente produto, entrega antes do esperado","2"
"2bc3e0fbe51f83f0a4ff9ae1852b01f9","Considero o valor do frete e o prazo de entrega um pouco altos. Gostaria que cobrassem frete mais barato e entregassem mais rápido. Mas cumpriram o prazo prometido e entregaram os produtos corretos","2"
"2bc541e56886564bd4070bf42fa0db27","Produto Travou. Não destrava. 6 dias da compra e agora amanhã é feriado... Como devolver?","0"
"2bc559f2dea4136165b19e0d55ac34f5","Entregue antes do prazo 10 dias. Recomendo demais. E o produto veio exatamente o que comprei.","1"
"2bc61f04afdf1e39971e9f7d1b028608","Esta loja é muito boa nota 1000","2"
"2bc636e1ddfde92c08748d4175854656","A capa vendida não é igual à apresentada na foto... Tudo diferente... Furação, textura, acabamento, forma/design... É lamentável como a turma aqui nesse país gosta de passar a perna...","0"
"2bc7dc2dddda8637c3cd92e967caf7ae","Comprei 2 mosqueteiros e me cobraram 2 fretes..... não achei justo isso, mas tá bom.....","1"
"2bcd71f326882bdbbdde7e36acc73c20","Relógio lindo, apenas menor que o esperado. Mas veio tudo certinho, na caixa com garantia etc. Comprei pela mega Mix.","2"
"2bcf3af64c97789388e134ebdfa797a1","Muito bom , super amei !!!","2"
"2bd6fcb542c5c2457cd6bf409467ba77","Amei o produto. Entrega antes do prazo determinado.","2"
"2bd723c940e42457aa81ac67d6346492","amei, do jeito que eu esperava, super rapido na entrega, adorei adorei","2"
"2bd732636f0adadc728f724090f68a28","Não gostei da qualidade do produto, muito frágil. Sem contar que tive vários problemas com a entrega. O prazo era de 14 dias e chegou quase um mês depois é ninguém me atualizava sobre o atraso.","0"
"2bd8719254aefa1927bbf94b3b70e7d2","Eu não tenho como avaliar o produto porque não chegou na minha residência ainda eu espero uma posição da loja sobre os correios quero cancelar a compra estorno do cartão","1"
"2bd9ae284a72465d10f307d36abbc57a","Maravilhosa cortina!!!!","2"
"2bdc4c2806f1487aaa7cbdc2b1b579dc","Eu comprei um produto e me enviaram outro, comprei capa e película para o redmi note 4X, e mandaram para o redmi note 4, que é incompatível. Indignação, com a falta de compromisso.","0"
"2bdcda8fb9ef01e83108995c62ae693d","Recomendo são bem pontual","2"
"2bdda8f9942d2426ad23f36fe344f059","Foi rápido, antes do esperado, estou muito feliz com a compra, parabéns à todos.","2"
"2bdec6b1dfdf2345e98f65f639978cb4","O produto chegou em uma semana mais ou menos, bem embalando e lacrado, muito bonito. Estou feliz com o serviço.","2"
"2be0008db5fed62a473db8868496c31e","Fiquei ate surpreso me enviaram um brinde, gostei mesmo foi minha primeira compra na loja, farei novas.","2"
"2be38141c7e81db0001d2708980fe34e","Muito bom... Empresa séria","1"
"2bef418a619e2e7ca181bc14153fde3d","Eu comprei uma prancha profissional anti frizz 230 bivolte, e a que chegou foi foi a CP9 profissional e ela nao está dizendo que é anti-friz, fora que eu não gostei do alisamento dela.","0"
"2bf094361021dbcd30964966e2327e68","Não recebi o produto","0"
"2bf2913f793ffd3739c41cccfc43c8c5","Produto não tem clareza na informação.","0"
"2bf421fd72b329cd9cfc6ca50f607322","Chegou no prazo adequado.","2"
"2bf5cb7bc41acf9177350b5eb46a563b","Me informaram que ocorreu um problema na entrega, e até agora não entraram em contato comigo para esclarecer o que houve. Até agora não recebi o produto.","0"
"2bf6e0c426c367739347388f4aef4dee","Qualidade do produto inferior ao desejado!","1"
"2bfe236b0183b98a512e2618723c8a55","O produto não veio uma uma caixa. Como sempre compro de revendedora não sei se é assim mesmo. Mas vou testar o produto para ver se realmente é original. Pois há falsificações frequentes deste produto.","1"
"2bfeba3c240fe83d7b69a64f846732b1","Gostei e recomendo !!!","2"
"2bff33dc84f22cb436848a6df55e9f09","O PRODUTO VEIO COM O TAMANHO ESCRITO ERRADO DO QUE FOI PEDIDO, POREM SERVIU. COMPREI PARA SAMSUMG 10,1 E VEIO SAMSUMG 7,5","2"
"2c035e23ec95eb130b1f2dbbdeeee78a","Poderia vir com as borrachas que amortecem na parte de baixo, mas tranquilo. Produto atende tão bem quanto um original de fábrica","2"
"2c0a757b88944839b2c0dc8fb18bdea6","Só atrasou por causa dos correios","2"
"2c0b6fe4413e561b8ad0c31d0f87b976","O livro chegou bem antes do prazo estipulado, veio bem embalado e o conteúdo é excelente. Fiquei muito satisfeita!","2"
"2c0c9758a9ed8bed608f335b0bba5c30","Não recebi o produto","0"
"2c112d399ef1aeff1d5615c7529bfd08","esperava pelo preço que o produto fosse melhor. o material é de baixa qualidade e a tampa fica meio solta. não gostei pelo preço absurdo. nao vale a pena.","1"
"2c124b8a80b22ac35275a56d2c9acc03","A embalagem do produto não veio devidamente lacrada . Não tenho certeza se é original","0"
"2c137ba7fd3280806348a49f05c9b764","O produto é bom, mas peca um pouco na dificuldade de olhar a hora.","1"
"2c17887a5a42a065cf250eaa9038df6e","Interponde entrega foi bem grande e mesmo assim nanotecnologia o produto. Estou acompanhando e ainda nem chegou no Rio.","0"
"2c185e6d9011debc67d272354ee03406","Comprei 2 conforme pedido. Recebi apenas 1. Inclusive a nota fiscal é só de 1. Já foi enviado um e-mail pra stark sobre o fato, aguardando retorno.","0"
"2c18759c5b2d77637277a2aacdf73ffd","Recomendo este produto.","2"
"2c197ac870f663c168a18cef156a9454","A equipe esta de parabéns ,preços bom, entrega rápida produto de qualidade . Recomendo e aprovo.","2"
"2c19fc6e108bd6710e42389a58f4f0ea","entrega muitooooo demoradaa. não recomendo.","0"
"2c1a327bf7a03b573a16ea2ad1bebe41","Pessimo! Comprei 3 rolos de papel de parede de um mesmo modelo, só chegou 1 na caixa, sem Nota Fiscal e a embalagem do papel está com o lacre violado e sem etiqueta de identificação do produto!","0"
"2c1aa89bcbe51bdf4192aea47555f739","Ótimo produto, se vc quiser presentear o seu pequeno e não quer gastar muito recomendo.","2"
"2c1c256941576fe10bfa073c8c680be2","O produto é bom e a entrega foi rápida","2"
"2c1ef6288d767d38ddb220ba5327bf62","Produto lindo.maior do que eu imaginei.mto satisfeita","2"
"2c20d0b1c7568a3269b0f563d6885f78","Quadros lindos e de boa qualidade.","2"
"2c226810560b92ab7a9b6635e204af38","Este produto era o que eu esperava","2"
"2c231e1e5e8ebbcc3ffd18f989940181","Apesar da maleta ser menor do que imaginei; fiquei satisfeita! Recomendo produto!","2"
"2c24c8d7c058bfe7c666e7721f18de15","Entrega do produto antes do prazo, muito bom","2"
"2c2cd5de07bbed55a55cf7e01c303112","Produto entregue antes do prazo, como sempre, adoro comprar aqui.","2"
"2c2fc76122a06234ef710abe93ab881d","A chaleira aquece a água rápido... muito boa..a única coisa é que ela diz que apita mas nunca apitou...mas isso não tem problema pq dá p escutar quando está fervendo a água... recomendo!!!","2"
"2c319830d0849a9f24ba45c364bec424","Material entregue em um pacote de papel kraft,recebi a mercadoria com o pacote todo aberto e rasgado.Este tipo de empacotamento nao é recomendado pelos correios.","1"
"2c32ce863befa8faa20b00ad57f4e15c","Depois de mais de 25 dias constatei pelo site que a entrega do produto estava cancelado sem nenhuma explicação do motivo até porque o produto já estava pago. E tive dificuldade para saber o acontecido","0"
"2c37a8272cce4cc13fa2221b0b2a8dd2","O quadro que comprei junto com o relógio não chegou. O relógio foi entregue sem o quadro. No aguardo,","1"
"2c3cde05886a2de071a33dd38f32feea","Produto ótimo recomendo","2"
"2c3d0e973902c6db6ef14a1a91e5dee0","Excelente chegou no prazo.","2"
"2c3eb41975f451de4e976f1d3f09aa5b","Loja péssima meu produto nunca chegava nem saiu do status aguardando nota fiscal até que desisti da compra e até agora não recebi a informação de ressarcimento","0"
"2c3f32abc5e484bb628cfea108eb79c3","Tapete muito fofinho, recomendo!!","2"
"2c4281ac7ceb7ab48ef383e4e1433cd3","Produto entregue antes do prazo e perfeito","2"
"2c4382abe2069ed740ca1a79d7355717","Faltaram duas embalagens","0"
"2c456d76b1571075beca668de06e93c3","Estou precisando do meu produto, pois ja chegou meu berço, preciso o quanto antes.","2"
"2c4618586eced518eb292cd6223a6cb2","Recebi o produto antes do prazo e com um defeito ocasionado pelo transporte. Contudo, o fornecedor foi super atencioso enviando um novo produto que chegou super rápido.","2"
"2c48d68605f0c18f14cc52d4dff3ea9e","Entrega Super rápido","2"
"2c4950e914ab4ddf45e06294f5f800b2","Não indico pra ninguem, já venceu o prazo e não me deram nenhuma satisfação","0"
"2c4a0cee1fb912337e09bd3c62cf8910","O produto chegou antes do prazo e em perfeitas condições. Obrigado","2"
"2c4c8b5eb110048726e0830f2cdde68c","O produto chegou como esperado, excelente.","2"
"2c4cb7b2148638198cb6ea9c09dfdb59","Muito satisfeito com o atendimento","2"
"2c4da40825adfc1c32a6b9170c1c66a1","Não vieram todos os itens, faltou a maleta plastica, o punho auxiliar e limitador de profundidade...e veio sem proteção, chegou a cx tod amassada fiz a reclamação ontem pelo site site, não receberam?","0"
"2c4dc987289084432bac9e5d14f2e2ec","Produto chegou antes do prazo previsto... E em perfeitas condições!!!!","2"
"2c4e03b93954abb725a277611002bb4f","Recomendo o produto e vendedor. Tudo ok na compra","2"
"2c4e7bfd2d78e95ec5048f45e33f1d88","Excelente,chegou 16 dias antes do previsto","2"
"2c4fe37c5a6e8ab012281739e27196f6","Produto entregue conforme anuncio, porém com vários defeitos ( quebrado, trincado, peça solta ), e até momento não tive retorno para a devolução ou troca do produto..","0"
"2c504615ce5bd2e3aa83c2bb39f47256","Ainda aguardando o produto","1"
"2c5577f3f7b2a4ad5107476506a17ffe","Parabéns!!!! Chegou antes mesmo do prazo mencionado. Fiquei muito contente. Obrigado!","1"
"2c56dea930e8176221cc9a23c4eac3e4","Produto bom. Recomendo.","2"
"2c573bdf789cae8761dc8357cc6d2663","Não recebi meu produto e ainda não respondem meus contatos. Horrível essa loja","0"
"2c57cdf11a8f37742f60d329e9739ae1","Não recebi a mercadoria ainda!! Vou aguardar e depois pedir o ressarcimento.","0"
"2c58219fc3dbeb68b37d3b0f2fa21f98","Ainda tenho esperança de receber o produto. Aparentemente o problema foi no Correio.","0"
"2c59999ed5f38e01be0f12b2b90aa425","Gostei bastante do produto, pretendo comprar outros no mesmo padrão! 😍 😍","2"
"2c5d7f9d3ebb311f84368aca454e270a","nao recebi o produto suporte de cone, recebi um totalmente errado todo quebrado . quero a devolucao do meu dinheiro","0"
"2c5e27fc178bde7ac173c9c62c31b070","Não gostei ! Comprei gato por lebre","0"
"2c5ffd8da9426d191d0866d85d99a58a","Ainda nao usei o produto...mas o atendimento foi otimo!!!","2"
"2c60b4fcd6555e20d6edf6f982ae2415","São muitos enrolados para fazer a entrega do produto, até agora não recebi o produto.","0"
"2c622ecd757fc2a8294e90087011ddf5","A carabina e muito boa. A maça de mira da carabina e q e ruim. A luneta também e pecima.","2"
"2c6741d2b72eb45a9ef713560f5eccf7","O produto não foi enviado, porque eu errei ao digitar o número da minha casa","1"
"2c684f61a036b0a9baa879bee033ca63","COMPREI DUAS UNIDADES DO PRODUTO E APENAS UMA UNIDADE CHEGOU EM MINHA RESIDÊNCIA. QUERO SABER O QUE ACONTECEU POIS ENTRO EM CONTATO COM A EMPRESA SEM RETORNO","0"
"2c6c08892b83ba4c1be33037c2842294","Chegou um pouco amassada, mas nada de mais, e chegou antes do prazo.","2"
"2c6c22e94f53c3b5153705fcfb2b58a1","Foi a pior compra pela internet que fiz até hoje. O pedido foi entregue pela metade. A nota fiscal saiu errada. Estou insatisfeito. Agora é contatar a empresa pra ver se vão mandar o restante.","0"
"2c705144b59f9f133d208451ca7b2d87","Muito bonito e bem embalado, chegou antes do prazo. Amei","2"
"2c7174da2d579b5146b88431e8d36721","ótima ferramenta para serviços caseiros","2"
"2c7188cd73a86517f3c5ef80439d8fdd","A Empresa responsável já está enviando o  produto correto.  Foram muito atenciosos","2"
"2c74dff7720560728493e22cfff8f1c1","Está cada vez mas ruim","0"
"2c74e9b846eeb175c36f4e5fd9f92eb3","Passou do prazo de entrega, demorou.","0"
"2c7b443884a4f7b7c212b590578f76fe","O produto não foi entregue!","0"
"2c7bbcaf13619e64df63a19bb8c62f2d","Depois de quase um mês tendo pago a mercadoria, recebo um e-mail da lannister dizendo que a targaryen não tem esse produto disponível. empresa ainda não se posicionou nem fez contato para resolver.","0"
"2c7cfb153d948dddac20e4d0548298bc","este produto que eu comprei, é uma propaganda enganoza, pois o suporte não suporta o peso do cellular. fica caindo no chão do carro. gostaria de saber como fico com está situação. Antonio","0"
"2c7f1e08e5d69b965e6e1ed8d9f1c173","O. Produto. Alias. Minha. Pulseira. Pandora. Lindaaaaaaa. Igual. Eu. Vi. Cor. Muito. Linda. Ótima. Gualidade. Legal👍","2"
"2c8085c00b5cce9849b6e3dfe1f518b4","MOTOR VENTILADOR NÃO É ORIGINAL. O ANUNCIO AFIRMA QUE É ORIGINAL.","0"
"2c81371c5fe0b695f4e28d60a06ebc16","Parece que vamos ter que trocar o produto. A boia veio furada.","2"
"2c82326c22543983c9dfc3bd3b0c52c8","Parabéns td certinho","2"
"2c835e5c5310c6b6e1eaffe6b4bcf2b3","O produto é pequeno, porém de boa qualidade, e muito lindo!","2"
"2c849b1f2ee43364af4923d48b9f0943","Ainda não recebi o produto.  Já paguei a primeira parcela do cartão.","0"
"2c859cafc68da5e27b7d0bba7caa2b42","O produto chegou antes do prazo previsto.","2"
"2c8911a9be8e483651ad8c1f614c152a","Houve atraso na entrega do produto, porém os correios estavam com problemas.","2"
"2c89557716a94fd9d5841d1e734f6da1","Amei a cortina superou minhas expectativas, muito linda, excelente material..","2"
"2c8b0f97e0f850a4f89d4346fa8839dd","Entrega muita rápida, muito antes do prazo, show!!! Produtos em perfeito estado!","2"
"2c8c464952fcb67f3ebfa44efa165520","Produto entregue antes da data.","2"
"2c8c5e6470be702ec64b646de2e72c4a","Pra mim,é o melhor Site de compras.","2"
"2c8d680df82a0f62b19735d6b74deded","entrega antes do prazo estabelecido, satisfeita. Parabéns a lannister. Com.","2"
"2c90f4e50406662ea1bb173d439a2256","Um produto que satisfaz a necessidade de quem quer um relógio funcionando conforme os padrões da categoria.","2"
"2c92f770cadb6d43e5ff428e80e2624e","Não recebi a mercadoria correta.Comprei 2(duas ) UNIDADES e SÓ CHEGOU 1(uma) unidade.","0"
"2c93ec72a241a4d3fd17a5089bddfc64","Só não gostei do prazo para entrega, já ate precisei de outro produto, não comprei por causa disso.","2"
"2c95346184cc63f95c77f0253817a591","Produto de péssima qualidade","0"
"2c95a050f64c5357721691a2127183b3","Falta ser entregue o suporte para os pés. Só chegou as vasilhas","0"
"2c96cc82be63e41d0fad8b8f364dc4df","Embora foi entregue no prazo (um dia depois)seria bom que a entrega fosse mais rapida e que acompanhace uma folha com a lista para que o produto serve. Obrigado","2"
"2c99e428ec08b0a05f47a5e4c0b4c248","Produto otimo so demorou chegar...","0"
"2c9ae0c43aefa89ab90ad6ba20b32a02","recebi apenas a bota, as taças não foram entregues.","1"
"2c9aede258bfe12708c681efce41aecf","O relógio está com defeito onde efetuo a troca do mesmo ou seu reparo.","0"
"2c9c3083db18f1409434bb3962aac2ca","Amei , muito lindo, grande, prático pra fechar.. Não tenho o que reclamar. Se encaixou perfeitamente no que eu esperava.  A entrega foi rápida, 2 semanas antes do prazo.  Super satisfeita. Recomen","2"
"2c9d683ef97288b68e3d991c844ee656","Recomendo a todos que procuram um produto de qualidade e rapidez na entrega. É show !","2"
"2c9e8b76b29a327017a7d060a2324af3","Produto lindo e muito bom, ótima qualidade","2"
"2ca08c633d4c824cf268e25c3ed435bc","O cartão que recebi é falso. Começou com a cor do cartão que não era a mesma da foto site. o celular e Pc não reconheceram o cartão. por fim, descobri que a sigla do prodt. É para uma capacidade meno","0"
"2ca520d417c2a0ae2fe872b76aa2fafd","O produto não foi entregue totalmente, Cobraram 4 embalagens e só entregaram duas. Valor cobrado no cartão 4x61,13","0"
"2ca55066ab17308f424ae1a85e602405","Ocorreu tudo perfeito , entregue antes da data...","2"
"2ca9052d2f833492f4a5dda1d92f21be","Entrega super rápido e estou bem satisfeito com o produto. ..","2"
"2caddd407fc1d84f1eb3b79641071af2","A cadeira chegou fora do prazo e ainda por cima veio com inúmeros defeitos, tecido do encosto rasgado, base de proteção das rodas rasgadas, roda travando, fora aos inúmeros arranhados espalhados.","0"
"2cae8da551b09240f47f8664f6337447","as aves responderam muito bem com o produto.","2"
"2caf5007861f361ad21bdb96dfbe559d","ENTREGA MUITO DEMORADA, PESSIMA","0"
"2cb06edfac0ef92b21812d2299031e9f","Nossa muito linda só que eu pedi nossa senhora Aparecida e veio de Fátima,mais muito linda amei.","2"
"2cb1392debddc58f1a6e1780e266d992","Comprei 2 unidades do produto e só recebi 1","0"
"2cb1ae13ee38fbf77e62a1c4ec3c8003","satisfeita com a compra e responsabilidade da empresa","2"
"2cb4e119d617333554e1da76963efda0","Produto entregue bem antes do prazo. Super recomendo!!!","2"
"2cb5532c937e0a0751325a8649391837","O produto veio correto, no prazo certo, tudo certo, recomendo a todos.","2"
"2cb679cfffd69784ae97b7f48293f6bd","Essa cortina não veio com as demais:Cortina Voil Branca 8,00x2,80 Forro Microfibra Ilhós Cromado Branco","0"
"2cba150c591444ed245384d8e77675d8","Entrega rápida, produto correto. A stark está de parabéns!","2"
"2cc066325ff2aab0994a76e31b9ffce1","Falta parte do produto","0"
"2cc14832b5ef2ba3d5cd2376a09a882c","A película veio completamente destruida.","0"
"2cc1fa9d6d771167dc382852ca507cfd","Já efetuei várias compras pela internet e a lannister é muito confiável.","1"
"2ccbdda58f6c027a97a4e065e7184285","Adorei muito o meu relogio","2"
"2ccfc0033fa0e1c2c6b458ed59933568","Gostei muito veio muito,entrega rápida e o produto do feitinho que vi no sait.","2"
"2cd3cc4ee25e087e9a7d08cd5385e8e2","nao foi o que eu esperava","0"
"2cd70fb200a30bc211deab67cb24f919","Compra fácil e entrega rápida, só o frete que acho que deveria ter um valor mais baixo","2"
"2cd737c7155ad239cb2424e594ce9272","Ótimo produto recomendo chegou bem antes do prazo","2"
